36.1441;5.5733
36.3584;5.56958
36.3208;5.5742
36.1203;5.57091
36.6357;5.56829
35.0099;5.57719
36.916;5.56797
36.277;5.5703
36.3999;5.56768
37.3597;5.57073
36.2205;5.57
36.7961;5.5698
36.2447;5.56797
36.8461;5.56722
35.8785;5.56608
36.9344;5.57092
37.2131;5.57427
36.6116;5.57238
35.5079;5.56459
37.9033;5.56765
36.2177;5.57059
35.9588;5.5685
35.7825;5.57025
35.1097;5.57032
36.9686;5.56839
36.8161;5.56922
36.0195;5.56598
36.993;5.56439
35.1715;5.56873
37.3111;5.56537
36.0561;5.5715
36.8137;5.57079
36.334;5.57082
37.4153;5.57075
35.7853;5.56903
36.3296;5.56671
36.374;5.56499
36.6701;5.56798
36.1643;5.56944
35.9298;5.57128
35.4482;5.5667
35.8979;5.57304
35.6739;5.56921
36.4496;5.56789
35.3386;5.56626
35.1691;5.56542
37.6607;5.56693
36.7818;5.56858
36.2876;5.57265
35.8288;5.56809
35.8284;5.57017
36.3243;5.57093
35.3105;5.5682
36.2301;5.57153
36.4877;5.56568
37.7134;5.57143
35.9516;5.57508
35.7343;5.56784
37.3296;5.56786
35.7665;5.56826
35.4718;5.56272
35.5096;5.56193
36.6317;5.56217
36.078;5.57505
35.7157;5.57186
35.8768;5.57343
36.4635;5.57557
35.3135;5.57198
36.7822;5.57313
36.738;5.5675
37.0459;5.56981
36.4102;5.56656
35.8951;5.56132
37.1339;5.56806
37.7973;5.56711
35.6366;5.5768
36.0526;5.56595
37.2503;5.57479
37.6569;5.59184
36.8178;5.57007
36.9284;5.5638
34.5513;5.585
37.8276;5.60515
35.9912;5.58973
35.5436;5.57037
38.3231;5.57144
35.4742;5.60712
35.4322;5.59286
35.7255;5.56789
36.4234;5.56103
36.5325;5.57258
37.2627;5.56585
36.7347;5.57147
35.8702;5.57345
36.6192;5.55867
37.3457;5.5684
36.0316;5.56809
36.6713;5.56397
34.8311;5.56974
34.9327;5.56351
